datetime,load_mw,temperature_c,precipitation_mm,solar_radiation_wm2,windspeed_ms,humidity_pct,gas_price_mmbtu,is_holiday,is_weekend,hour_of_day,day_of_week,month
2021-09-13 09:00:00,28035,21.175,0.0,304.0,1.04,59.5,5.21,0,0,9,0,9
2021-09-13 10:00:00,28903,24.175,0.0,501.5,1.0675,47.75,5.21,0,0,10,0,9
2021-09-13 11:00:00,30227,27.35,0.0,675.0,1.285,36.75,5.21,0,0,11,0,9
2021-09-13 12:00:00,31966,30.15,0.0,797.5,1.74,28.0,5.21,0,0,12,0,9
2021-09-13 13:00:00,33675,32.15,0.0,858.0,2.3,23.75,5.21,0,0,13,0,9
2021-09-13 14:00:00,35487,33.25,0.0,856.0,2.8225,22.25,5.21,0,0,14,0,9
2021-09-13 15:00:00,37582,33.375,0.0,789.25,3.295,22.5,5.21,0,0,15,0,9
2021-09-13 16:00:00,38927,33.15,0.0,663.75,3.0925,22.5,5.21,0,0,16,0,9
2021-09-13 17:00:00,39309,32.325,0.0,490.75,2.8125,21.75,5.21,0,0,17,0,9
2021-09-13 18:00:00,38304,31.025,0.0,288.25,2.845,24.75,5.21,0,0,18,0,9
2021-09-13 19:00:00,36768,27.925,0.0,89.25,2.4875,32.75,5.21,0,0,19,0,9
2021-09-13 20:00:00,34642,25.65,0.0,1.0,2.2025,41.25,5.21,0,0,20,0,9
2021-09-13 21:00:00,32076,23.9,0.0,0.0,2.54,47.25,5.21,0,0,21,0,9
2021-09-13 22:00:00,29271,22.475,0.0,0.0,2.26,51.0,5.21,0,0,22,0,9
2021-09-13 23:00:00,26850,21.525,0.0,0.0,1.84,54.5,5.21,0,0,23,0,9
2021-09-14 00:00:00,25063,20.525,0.0,0.0,1.295,59.5,5.39,0,0,0,1,9
2021-09-14 01:00:00,23889,19.7,0.0,0.0,1.1975,60.75,5.39,0,0,1,1,9
2021-09-14 02:00:00,23016,18.875,0.0,0.0,1.44,64.5,5.39,0,0,2,1,9
2021-09-14 03:00:00,22589,18.05,0.0,0.0,1.4725,67.5,5.39,0,0,3,1,9
2021-09-14 04:00:00,22936,17.425,0.0,0.0,1.3325,70.0,5.39,0,0,4,1,9
2021-09-14 05:00:00,24091,17.15,0.0,0.0,1.1875,74.25,5.39,0,0,5,1,9
2021-09-14 06:00:00,25685,16.125,0.0,0.0,1.445,78.75,5.39,0,0,6,1,9
2021-09-14 07:00:00,26642,15.725,0.0,2.25,1.4899999999999998,81.5,5.39,0,0,7,1,9
2021-09-14 08:00:00,27254,17.5,0.0,94.75,1.17,76.0,5.39,0,0,8,1,9
2021-09-14 09:00:00,27306,19.975,0.0,276.25,0.78,65.75,5.39,0,0,9,1,9
2021-09-14 10:00:00,27704,23.35,0.0,485.0,0.93,51.75,5.39,0,0,10,1,9
2021-09-14 11:00:00,28482,26.825000000000003,0.0,671.0,1.4975,38.75,5.39,0,0,11,1,9
2021-09-14 12:00:00,29786,29.8,0.0,784.75,2.1775,30.75,5.39,0,0,12,1,9
2021-09-14 13:00:00,31573,32.175,0.0,851.75,2.7425,25.5,5.39,0,0,13,1,9
2021-09-14 14:00:00,33593,33.65,0.0,850.75,3.3774999999999995,22.5,5.39,0,0,14,1,9
2021-09-14 15:00:00,35579,34.1,0.0,785.5,3.810000000000001,22.0,5.39,0,0,15,1,9
2021-09-14 16:00:00,36905,33.7,0.0,660.0,3.8075,22.75,5.39,0,0,16,1,9
2021-09-14 17:00:00,37377,32.175,0.0,486.5,3.04,24.75,5.39,0,0,17,1,9
2021-09-14 18:00:00,36665,30.75,0.0,282.5,3.2475,28.5,5.39,0,0,18,1,9
2021-09-14 19:00:00,35297,27.8,0.0,85.0,3.565,36.25,5.39,0,0,19,1,9
2021-09-14 20:00:00,33450,24.15,0.0,0.75,3.625,46.25,5.39,0,0,20,1,9
2021-09-14 21:00:00,31237,22.6,0.0,0.0,2.8225,52.25,5.39,0,0,21,1,9
2021-09-14 22:00:00,28605,21.425,0.0,0.0,2.1925,55.75,5.39,0,0,22,1,9
2021-09-14 23:00:00,26419,20.525,0.0,0.0,1.8175,59.0,5.39,0,0,23,1,9
2021-09-15 00:00:00,24835,19.6,0.0,0.0,1.945,62.5,5.66,0,0,0,2,9
2021-09-15 01:00:00,23682,19.0,0.0,0.0,2.065,65.0,5.66,0,0,1,2,9
2021-09-15 02:00:00,22881,18.325,0.0,0.0,1.7425,67.25,5.66,0,0,2,2,9
2021-09-15 03:00:00,22584,17.725,0.0,0.0,1.56,68.0,5.66,0,0,3,2,9
2021-09-15 04:00:00,22879,17.1,0.0,0.0,1.5,70.0,5.66,0,0,4,2,9
2021-09-15 05:00:00,24023,16.85,0.0,0.0,1.4125,77.75,5.66,0,0,5,2,9
2021-09-15 06:00:00,25560,16.175,0.0,0.0,1.3025,79.75,5.66,0,0,6,2,9
2021-09-15 07:00:00,26359,15.875,0.0,1.75,1.2175,80.25,5.66,0,0,7,2,9
2021-09-15 08:00:00,26798,16.974999999999998,0.0,85.5,1.2925,75.75,5.66,0,0,8,2,9
2021-09-15 09:00:00,26589,18.95,0.0,272.75,1.205,66.0,5.66,0,0,9,2,9
2021-09-15 10:00:00,26511,21.55,0.0,473.5,1.455,55.0,5.66,0,0,10,2,9
2021-09-15 11:00:00,27018,24.375,0.0,631.5,1.69,44.75,5.66,0,0,11,2,9
2021-09-15 12:00:00,27746,27.35,0.0,776.25,2.0375,35.5,5.66,0,0,12,2,9
2021-09-15 13:00:00,29075,29.725,0.0,842.0,2.6,31.0,5.66,0,0,13,2,9
2021-09-15 14:00:00,30963,31.2,0.0,843.75,3.3899999999999997,28.75,5.66,0,0,14,2,9
2021-09-15 15:00:00,32579,31.674999999999997,0.0,781.0,4.145,27.25,5.66,0,0,15,2,9
2021-09-15 16:00:00,33898,31.025,0.0,656.25,4.5675,27.5,5.66,0,0,16,2,9
2021-09-15 17:00:00,34535,29.2,0.0,483.5,3.8975,31.75,5.66,0,0,17,2,9
2021-09-15 18:00:00,34208,27.0,0.0,280.25,4.1075,38.0,5.66,0,0,18,2,9
2021-09-15 19:00:00,33418,23.9,0.0,82.25,3.7425,47.5,5.66,0,0,19,2,9
2021-09-15 20:00:00,31915,21.675,0.0,0.5,3.5075,55.75,5.66,0,0,20,2,9
2021-09-15 21:00:00,30013,20.375,0.0,0.0,3.4075,62.0,5.66,0,0,21,2,9
2021-09-15 22:00:00,27677,19.275,0.0,0.0,2.915,66.5,5.66,0,0,22,2,9
2021-09-15 23:00:00,25530,18.45,0.0,0.0,2.29,69.0,5.66,0,0,23,2,9
2021-09-16 00:00:00,24145,17.75,0.0,0.0,2.2975,71.25,5.52,0,0,0,3,9
2021-09-16 01:00:00,23304,16.875,0.0,0.0,2.4925,74.75,5.52,0,0,1,3,9
2021-09-16 02:00:00,22795,16.275,0.0,0.0,2.4275,77.0,5.52,0,0,2,3,9
2021-09-16 03:00:00,22536,15.675,0.0,0.0,2.45,79.25,5.52,0,0,3,3,9
2021-09-16 04:00:00,22640,15.2,0.0,0.0,2.4725,80.75,5.52,0,0,4,3,9
2021-09-16 05:00:00,23687,15.25,0.0,0.0,2.0125,80.75,5.52,0,0,5,3,9
2021-09-16 06:00:00,25245,14.95,0.0,0.0,1.91,81.25,5.52,0,0,6,3,9
2021-09-16 07:00:00,26063,14.75,0.0,1.25,1.855,81.75,5.52,0,0,7,3,9
2021-09-16 08:00:00,26505,15.825,0.0,76.25,1.715,75.25,5.52,0,0,8,3,9
2021-09-16 09:00:00,26380,17.375,0.0,231.5,1.1825,67.75,5.52,0,0,9,3,9
2021-09-16 10:00:00,26101,19.75,0.0,442.5,1.13,57.0,5.52,0,0,10,3,9
2021-09-16 11:00:00,25886,22.575,0.0,639.0,1.475,47.25,5.52,0,0,11,3,9
2021-09-16 12:00:00,26035,25.175,0.0,779.0,1.7000000000000002,39.0,5.52,0,0,12,3,9
2021-09-16 13:00:00,26668,27.225,0.0,844.5,1.8775,33.75,5.52,0,0,13,3,9
2021-09-16 14:00:00,27791,28.475,0.0,844.0,2.5125,31.5,5.52,0,0,14,3,9
2021-09-16 15:00:00,29309,28.9,0.0,773.0,3.1775,31.5,5.52,0,0,15,3,9
2021-09-16 16:00:00,30762,28.5,0.0,646.0,3.6975,33.0,5.52,0,0,16,3,9
2021-09-16 17:00:00,31825,26.925,0.0,471.0,3.4275,39.5,5.52,0,0,17,3,9
2021-09-16 18:00:00,32046,25.75,0.0,270.75,3.4,42.5,5.52,0,0,18,3,9
2021-09-16 19:00:00,31675,23.65,0.0,76.75,3.4175,48.5,5.52,0,0,19,3,9
2021-09-16 20:00:00,30489,21.675,0.0,0.5,3.62,55.5,5.52,0,0,20,3,9
2021-09-16 21:00:00,28820,20.025,0.0,0.0,3.2375,62.5,5.52,0,0,21,3,9
2021-09-16 22:00:00,26613,18.65,0.0,0.0,2.8625,68.5,5.52,0,0,22,3,9
2021-09-16 23:00:00,24798,17.675,0.0,0.0,2.4225,72.5,5.52,0,0,23,3,9
2021-09-17 00:00:00,23599,16.975,0.0,0.0,2.12,75.75,5.32,0,0,0,4,9
2021-09-17 01:00:00,22622,16.475,0.0,0.0,2.2125,78.25,5.32,0,0,1,4,9
2021-09-17 02:00:00,21968,15.875,0.0,0.0,2.3075,81.25,5.32,0,0,2,4,9
2021-09-17 03:00:00,21779,15.375,0.0,0.0,2.1375,83.75,5.32,0,0,3,4,9
2021-09-17 04:00:00,22143,14.975,0.0,0.0,2.015,84.5,5.32,0,0,4,4,9
2021-09-17 05:00:00,23280,15.0,0.0,0.0,1.5299999999999998,86.25,5.32,0,0,5,4,9
2021-09-17 06:00:00,24845,14.65,0.0,0.0,1.4775,88.25,5.32,0,0,6,4,9
2021-09-17 07:00:00,25775,14.4,0.0,1.0,1.625,89.25,5.32,0,0,7,4,9
2021-09-17 08:00:00,26075,15.5,0.0,78.0,1.9725,82.5,5.32,0,0,8,4,9
2021-09-17 09:00:00,25582,17.275,0.0,235.5,1.755,72.5,5.32,0,0,9,4,9
2021-09-17 10:00:00,25225,19.75,0.0,414.5,1.53,61.5,5.32,0,0,10,4,9
2021-09-17 11:00:00,25366,22.6,0.0,623.5,1.5125,50.25,5.32,0,0,11,4,9
2021-09-17 12:00:00,25724,25.2,0.0,751.25,1.6725,41.25,5.32,0,0,12,4,9
2021-09-17 13:00:00,26327,27.325,0.0,826.75,2.1675,35.25,5.32,0,0,13,4,9
2021-09-17 14:00:00,27332,28.75,0.0,828.0,2.4175,32.0,5.32,0,0,14,4,9
2021-09-17 15:00:00,28962,29.35,0.0,761.0,2.83,30.5,5.32,0,0,15,4,9
2021-09-17 16:00:00,30289,29.125,0.0,637.0,3.3075,30.75,5.32,0,0,16,4,9
2021-09-17 17:00:00,31098,27.3,0.0,465.75,2.675,34.5,5.32,0,0,17,4,9
2021-09-17 18:00:00,31144,25.9,0.0,263.75,2.705,38.5,5.32,0,0,18,4,9
2021-09-17 19:00:00,30872,23.675,0.0,72.25,2.7649999999999997,45.25,5.32,0,0,19,4,9
2021-09-17 20:00:00,29738,21.4,0.0,0.25,2.61,52.75,5.32,0,0,20,4,9
2021-09-17 21:00:00,28331,19.975,0.0,0.0,2.42,58.5,5.32,0,0,21,4,9
2021-09-17 22:00:00,26611,18.925,0.0,0.0,2.56,64.5,5.32,0,0,22,4,9
2021-09-17 23:00:00,24944,17.875,0.0,0.0,2.89,69.0,5.32,0,0,23,4,9
2021-09-18 00:00:00,23666,17.125,0.0,0.0,2.9775,72.25,5.32,0,1,0,5,9
2021-09-18 01:00:00,22650,16.575,0.0,0.0,2.7725,74.5,5.32,0,1,1,5,9
2021-09-18 02:00:00,22017,16.1,0.0,0.0,2.455,76.5,5.32,0,1,2,5,9
2021-09-18 03:00:00,21661,15.6,0.0,0.0,2.485,79.25,5.32,0,1,3,5,9
2021-09-18 04:00:00,21660,15.125,0.0,0.0,2.565,81.75,5.32,0,1,4,5,9
2021-09-18 05:00:00,22066,14.975,0.0,0.0,2.2425,81.75,5.32,0,1,5,5,9
2021-09-18 06:00:00,22663,14.825,0.0,0.0,2.3475,82.25,5.32,0,1,6,5,9
2021-09-18 07:00:00,22914,14.675,0.0,1.25,2.4625,83.25,5.32,0,1,7,5,9
2021-09-18 08:00:00,22974,15.95,0.0,76.25,2.8125,77.25,5.32,0,1,8,5,9
2021-09-18 09:00:00,22875,17.875,0.0,230.5,2.8725,68.25,5.32,0,1,9,5,9
2021-09-18 10:00:00,22796,20.0,0.0,393.75,2.4325,59.5,5.32,0,1,10,5,9
2021-09-18 11:00:00,22451,22.175,0.0,567.75,2.4575,52.5,5.32,0,1,11,5,9
2021-09-18 12:00:00,22895,24.2,0.0,696.5,2.7525,45.5,5.32,0,1,12,5,9
2021-09-18 13:00:00,23583,25.775,0.0,774.25,3.155,41.25,5.32,0,1,13,5,9
2021-09-18 14:00:00,24645,26.775,0.0,808.75,3.6575,39.0,5.32,0,1,14,5,9
2021-09-18 15:00:00,25926,27.0,0.0,754.25,4.415,38.25,5.32,0,1,15,5,9
2021-09-18 16:00:00,26994,26.625,0.0,629.0,4.87,39.5,5.32,0,1,16,5,9
2021-09-18 17:00:00,28079,25.4,0.0,452.5,4.8075,44.0,5.32,0,1,17,5,9
2021-09-18 18:00:00,28625,23.95,0.0,248.75,4.635,48.5,5.32,0,1,18,5,9
2021-09-18 19:00:00,28563,22.075,0.0,63.0,3.7625,55.0,5.32,0,1,19,5,9
2021-09-18 20:00:00,27770,20.9,0.0,0.0,2.98,60.0,5.32,0,1,20,5,9
2021-09-18 21:00:00,26698,20.025,0.0,0.0,2.735,64.0,5.32,0,1,21,5,9
2021-09-18 22:00:00,25216,19.125,0.075,0.0,2.7550000000000003,69.5,5.32,0,1,22,5,9
2021-09-18 23:00:00,23695,18.25,0.175,0.0,2.7225,76.25,5.32,0,1,23,5,9
2021-09-19 00:00:00,22548,17.9,0.0,0.0,2.525,79.0,5.32,0,1,0,6,9
2021-09-19 01:00:00,21613,17.475,0.0,0.0,2.7925,80.75,5.32,0,1,1,6,9
2021-09-19 02:00:00,20951,17.1,0.05,0.0,2.9,82.25,5.32,0,1,2,6,9
2021-09-19 03:00:00,20571,16.875,0.05,0.0,2.8075,83.75,5.32,0,1,3,6,9
2021-09-19 04:00:00,20431,16.7,0.0,0.0,2.4175,84.5,5.32,0,1,4,6,9
2021-09-19 05:00:00,20654,16.675,0.075,0.0,2.0475000000000003,86.0,5.32,0,1,5,6,9
2021-09-19 06:00:00,20919,16.5,0.0,0.0,2.075,87.25,5.32,0,1,6,6,9
2021-09-19 07:00:00,21059,16.075,0.0,0.75,2.49,89.5,5.32,0,1,7,6,9
2021-09-19 08:00:00,21455,16.75,0.0,69.5,2.575,86.0,5.32,0,1,8,6,9
2021-09-19 09:00:00,21232,18.3,0.0,240.75,2.43,75.75,5.32,0,1,9,6,9
2021-09-19 10:00:00,21181,20.45,0.0,455.5,2.7825,62.25,5.32,0,1,10,6,9
2021-09-19 11:00:00,21043,22.575,0.0,640.0,3.2024999999999997,52.0,5.32,0,1,11,6,9
2021-09-19 12:00:00,21234,24.375,0.0,761.75,3.3925,45.0,5.32,0,1,12,6,9
2021-09-19 13:00:00,22050,25.85,0.0,811.5,3.6775,40.0,5.32,0,1,13,6,9
2021-09-19 14:00:00,23348,26.775,0.0,806.5,4.225,37.25,5.32,0,1,14,6,9
2021-09-19 15:00:00,24809,26.85,0.0,738.5,4.6075,36.0,5.32,0,1,15,6,9
2021-09-19 16:00:00,26311,26.6,0.0,622.25,4.7125,34.25,5.32,0,1,16,6,9
2021-09-19 17:00:00,27486,25.450000000000003,0.0,448.75,4.65,38.25,5.32,0,1,17,6,9
2021-09-19 18:00:00,28330,24.275,0.0,243.25,4.6125,42.0,5.32,0,1,18,6,9
2021-09-19 19:00:00,28514,22.35,0.0,63.5,3.3225,47.75,5.32,0,1,19,6,9
2021-09-19 20:00:00,27724,20.85,0.0,0.0,2.6325000000000003,52.5,5.32,0,1,20,6,9
2021-09-19 21:00:00,26435,19.975,0.0,0.0,2.1325,56.0,5.32,0,1,21,6,9
2021-09-19 22:00:00,24649,19.375,0.0,0.0,1.8375,59.0,5.32,0,1,22,6,9
2021-09-19 23:00:00,23085,18.95,0.0,0.0,1.8525,60.25,5.32,0,1,23,6,9
2021-09-20 00:00:00,22069,18.55,0.0,0.0,1.8875,62.25,5.25,0,0,0,0,9
2021-09-20 01:00:00,21308,17.875,0.0,0.0,2.0925,65.25,5.25,0,0,1,0,9
2021-09-20 02:00:00,20969,17.35,0.0,0.0,2.4925,66.75,5.25,0,0,2,0,9
2021-09-20 03:00:00,20771,17.1,0.0,0.0,2.5075,66.25,5.25,0,0,3,0,9
2021-09-20 04:00:00,21146,16.725,0.0,0.0,2.5425,67.0,5.25,0,0,4,0,9
2021-09-20 05:00:00,22447,15.8,0.0,0.0,2.59,70.0,5.25,0,0,5,0,9
2021-09-20 06:00:00,24158,15.375,0.0,0.0,1.985,71.0,5.25,0,0,6,0,9
2021-09-20 07:00:00,25089,15.025,0.0,1.0,2.0225,70.5,5.25,0,0,7,0,9
2021-09-20 08:00:00,25537,17.05,0.0,87.5,2.16,60.25,5.25,0,0,8,0,9
2021-09-20 09:00:00,25355,19.875,0.0,284.25,2.4825,48.75,5.25,0,0,9,0,9
2021-09-20 10:00:00,25553,22.625,0.0,482.75,2.185,40.25,5.25,0,0,10,0,9
2021-09-20 11:00:00,26343,25.475,0.0,651.5,2.2,32.0,5.25,0,0,11,0,9
2021-09-20 12:00:00,27102,27.975,0.0,769.25,2.38,26.75,5.25,0,0,12,0,9
2021-09-20 13:00:00,28037,30.025,0.0,828.0,2.5375,23.5,5.25,0,0,13,0,9
2021-09-20 14:00:00,29508,31.475,0.0,822.25,2.8475,21.5,5.25,0,0,14,0,9
2021-09-20 15:00:00,31430,32.325,0.0,751.75,3.0625,20.75,5.25,0,0,15,0,9
2021-09-20 16:00:00,33172,32.35,0.0,623.75,3.285,20.75,5.25,0,0,16,0,9
2021-09-20 17:00:00,34184,30.775,0.0,449.5,2.8775,24.25,5.25,0,0,17,0,9
2021-09-20 18:00:00,34059,29.775,0.0,247.0,2.3875,26.5,5.25,0,0,18,0,9
2021-09-20 19:00:00,33465,26.975,0.0,61.0,2.5025,31.5,5.25,0,0,19,0,9
2021-09-20 20:00:00,32007,25.025,0.0,0.0,2.015,37.0,5.25,0,0,20,0,9
2021-09-20 21:00:00,30044,23.75,0.0,0.0,1.8,41.0,5.25,0,0,21,0,9
2021-09-20 22:00:00,27654,22.925,0.0,0.0,1.77,44.25,5.25,0,0,22,0,9
2021-09-20 23:00:00,25674,21.75,0.0,0.0,1.8325,48.5,5.25,0,0,23,0,9
2021-09-21 00:00:00,24278,20.775,0.0,0.0,1.5075,51.5,4.96,0,0,0,1,9
2021-09-21 01:00:00,23402,20.125,0.0,0.0,1.6075,55.25,4.96,0,0,1,1,9
2021-09-21 02:00:00,22817,19.35,0.0,0.0,1.7999999999999998,58.75,4.96,0,0,2,1,9
2021-09-21 03:00:00,22431,19.175,0.0,0.0,1.5025,59.5,4.96,0,0,3,1,9
2021-09-21 04:00:00,22658,18.925,0.0,0.0,1.13,60.25,4.96,0,0,4,1,9
2021-09-21 05:00:00,23799,18.35,0.0,0.0,1.0425,60.75,4.96,0,0,5,1,9
2021-09-21 06:00:00,25428,17.4,0.0,0.0,1.285,64.25,4.96,0,0,6,1,9
2021-09-21 07:00:00,26218,17.675,0.0,0.75,1.155,62.0,4.96,0,0,7,1,9
2021-09-21 08:00:00,26957,19.1,0.0,81.75,0.9425,56.25,4.96,0,0,8,1,9
2021-09-21 09:00:00,27780,23.275,0.0,269.5,0.59,39.0,4.96,0,0,9,1,9
2021-09-21 10:00:00,28621,27.125,0.0,474.5,0.8225,28.75,4.96,0,0,10,1,9
2021-09-21 11:00:00,29883,30.375,0.0,645.0,1.275,22.75,4.96,0,0,11,1,9
2021-09-21 12:00:00,31792,32.975,0.0,762.75,1.73,19.0,4.96,0,0,12,1,9
2021-09-21 13:00:00,34073,34.95,0.0,820.0,2.3675,16.5,4.96,0,0,13,1,9
2021-09-21 14:00:00,36487,36.125,0.0,812.0,3.375,15.0,4.96,0,0,14,1,9
2021-09-21 15:00:00,38928,36.150000000000006,0.0,741.75,3.8325,14.75,4.96,0,0,15,1,9
2021-09-21 16:00:00,40332,35.9,0.0,613.5,3.69,15.75,4.96,0,0,16,1,9
2021-09-21 17:00:00,40528,34.6,0.0,439.75,3.21,17.5,4.96,0,0,17,1,9
2021-09-21 18:00:00,39423,32.85,0.0,239.0,2.8575,21.0,4.96,0,0,18,1,9
2021-09-21 19:00:00,38055,30.075,0.0,56.5,2.5675,25.0,4.96,0,0,19,1,9
2021-09-21 20:00:00,35922,28.575,0.0,0.0,2.0225,28.0,4.96,0,0,20,1,9
2021-09-21 21:00:00,33342,26.85,0.0,0.0,1.7775,33.75,4.96,0,0,21,1,9
2021-09-21 22:00:00,30436,25.25,0.0,0.0,1.7375,38.5,4.96,0,0,22,1,9
2021-09-21 23:00:00,27972,23.325,0.0,0.0,2.2125,42.25,4.96,0,0,23,1,9
2021-09-22 00:00:00,26054,22.15,0.0,0.0,2.3724999999999996,45.5,4.92,0,0,0,2,9
2021-09-22 01:00:00,24702,21.35,0.0,0.0,1.75,50.0,4.92,0,0,1,2,9
2021-09-22 02:00:00,23820,20.6,0.0,0.0,1.605,54.0,4.92,0,0,2,2,9
2021-09-22 03:00:00,23461,20.0,0.0,0.0,1.395,57.25,4.92,0,0,3,2,9
2021-09-22 04:00:00,23745,20.025,0.0,0.0,1.1325,58.0,4.92,0,0,4,2,9
2021-09-22 05:00:00,24817,19.75,0.0,0.0,1.6425,55.75,4.92,0,0,5,2,9
2021-09-22 06:00:00,26358,18.975,0.0,0.0,1.8325,58.75,4.92,0,0,6,2,9
2021-09-22 07:00:00,27370,17.725,0.0,1.0,1.7525,66.0,4.92,0,0,7,2,9
2021-09-22 08:00:00,28364,19.475,0.0,81.75,2.045,63.25,4.92,0,0,8,2,9
2021-09-22 09:00:00,29320,22.175,0.0,273.25,1.12,54.75,4.92,0,0,9,2,9
2021-09-22 10:00:00,30275,25.5,0.0,468.25,1.24,44.25,4.92,0,0,10,2,9
2021-09-22 11:00:00,31795,28.8,0.0,631.5,1.735,34.25,4.92,0,0,11,2,9
2021-09-22 12:00:00,34014,31.475,0.0,746.25,2.4299999999999997,27.0,4.92,0,0,12,2,9
2021-09-22 13:00:00,36190,33.5,0.0,800.5,3.1625,22.75,4.92,0,0,13,2,9
2021-09-22 14:00:00,38157,34.65,0.0,786.75,3.7725,21.25,4.92,0,0,14,2,9
2021-09-22 15:00:00,39555,34.85,0.0,719.75,4.35,21.75,4.92,0,0,15,2,9
2021-09-22 16:00:00,39958,34.5,0.0,588.75,4.385,22.25,4.92,0,0,16,2,9
2021-09-22 17:00:00,39736,33.45,0.0,424.75,3.575,21.25,4.92,0,0,17,2,9
2021-09-22 18:00:00,38549,32.225,0.0,226.0,3.7325,23.0,4.92,0,0,18,2,9
2021-09-22 19:00:00,37212,29.1,0.0,52.25,3.5675,28.25,4.92,0,0,19,2,9
2021-09-22 20:00:00,35161,27.275,0.0,0.0,3.0125,32.75,4.92,0,0,20,2,9
2021-09-22 21:00:00,32824,26.225,0.0,0.0,2.89,35.75,4.92,0,0,21,2,9
2021-09-22 22:00:00,30107,24.95,0.0,0.0,2.34,38.75,4.92,0,0,22,2,9
2021-09-22 23:00:00,27590,23.55,0.0,0.0,2.3075,42.5,4.92,0,0,23,2,9
2021-09-23 00:00:00,25667,22.075,0.0,0.0,2.345,47.75,4.94,0,0,0,3,9
2021-09-23 01:00:00,24346,21.55,0.0,0.0,2.0025,47.75,4.94,0,0,1,3,9
2021-09-23 02:00:00,23553,20.55,0.0,0.0,2.01,50.25,4.94,0,0,2,3,9
2021-09-23 03:00:00,23281,19.725,0.0,0.0,1.72,53.75,4.94,0,0,3,3,9
2021-09-23 04:00:00,23428,18.825,0.0,0.0,1.3725,57.75,4.94,0,0,4,3,9
2021-09-23 05:00:00,24521,17.675,0.0,0.0,1.335,64.0,4.94,0,0,5,3,9
2021-09-23 06:00:00,26017,16.975,0.0,0.0,1.4675,68.0,4.94,0,0,6,3,9
2021-09-23 07:00:00,26930,16.525,0.0,0.75,1.5975,72.25,4.94,0,0,7,3,9
2021-09-23 08:00:00,27745,17.85,0.0,80.25,1.3775,69.5,4.94,0,0,8,3,9
2021-09-23 09:00:00,28193,20.3,0.0,270.0,1.305,59.5,4.94,0,0,9,3,9
2021-09-23 10:00:00,28675,23.525,0.0,473.5,1.855,44.0,4.94,0,0,10,3,9
2021-09-23 11:00:00,29507,26.9,0.0,638.0,2.235,33.25,4.94,0,0,11,3,9
2021-09-23 12:00:00,30967,29.875,0.0,751.5,2.4625,27.0,4.94,0,0,12,3,9
2021-09-23 13:00:00,32737,32.025,0.0,808.5,2.745,23.75,4.94,0,0,13,3,9
2021-09-23 14:00:00,34212,33.4,0.0,803.75,3.3125,22.5,4.94,0,0,14,3,9
2021-09-23 15:00:00,35361,33.575,0.0,733.5,3.765,22.0,4.94,0,0,15,3,9
2021-09-23 16:00:00,35983,33.4,0.0,604.25,3.86,22.0,4.94,0,0,16,3,9
2021-09-23 17:00:00,35835,31.549999999999997,0.0,428.5,3.0374999999999996,25.25,4.94,0,0,17,3,9
2021-09-23 18:00:00,35081,29.875,0.0,226.5,2.6275,30.0,4.94,0,0,18,3,9
2021-09-23 19:00:00,34202,26.725,0.0,48.75,2.2825,39.0,4.94,0,0,19,3,9
2021-09-23 20:00:00,32570,24.6,0.0,0.0,2.075,45.5,4.94,0,0,20,3,9
2021-09-23 21:00:00,30620,24.35,0.0,0.0,1.35,48.25,4.94,0,0,21,3,9
2021-09-23 22:00:00,28274,23.875,0.0,0.0,1.3175,49.75,4.94,0,0,22,3,9
2021-09-23 23:00:00,26201,21.975,0.0,0.0,1.7325,54.0,4.94,0,0,23,3,9
2021-09-24 00:00:00,24635,20.925,0.0,0.0,1.3525,56.5,5.1,0,0,0,4,9
2021-09-24 01:00:00,23549,19.925,0.0,0.0,1.5575,59.75,5.1,0,0,1,4,9
2021-09-24 02:00:00,22833,19.175,0.0,0.0,1.36,63.0,5.1,0,0,2,4,9
2021-09-24 03:00:00,22572,19.025,0.0,0.0,1.0725,63.5,5.1,0,0,3,4,9
2021-09-24 04:00:00,22855,18.55,0.0,0.0,1.16,65.25,5.1,0,0,4,4,9
2021-09-24 05:00:00,24041,18.6,0.0,0.0,1.31,66.25,5.1,0,0,5,4,9
2021-09-24 06:00:00,25662,17.425,0.0,0.0,1.295,70.75,5.1,0,0,6,4,9
2021-09-24 07:00:00,26626,16.425,0.0,0.5,1.6925,75.75,5.1,0,0,7,4,9
2021-09-24 08:00:00,27051,18.075,0.0,68.5,1.335,72.25,5.1,0,0,8,4,9
2021-09-24 09:00:00,27234,20.475,0.0,226.75,0.915,63.5,5.1,0,0,9,4,9
2021-09-24 10:00:00,27860,23.55,0.0,457.75,1.06,50.25,5.1,0,0,10,4,9
2021-09-24 11:00:00,28427,26.575,0.0,631.25,1.345,39.25,5.1,0,0,11,4,9
2021-09-24 12:00:00,29610,29.15,0.0,738.25,2.105,32.0,5.1,0,0,12,4,9
2021-09-24 13:00:00,31144,30.95,0.0,784.5,2.7275,28.0,5.1,0,0,13,4,9
2021-09-24 14:00:00,32551,32.4,0.0,772.5,2.52,25.25,5.1,0,0,14,4,9
2021-09-24 15:00:00,33242,32.925,0.0,707.75,3.1475,24.75,5.1,0,0,15,4,9
2021-09-24 16:00:00,33349,32.925,0.0,584.0,3.5675,24.5,5.1,0,0,16,4,9
2021-09-24 17:00:00,33118,30.75,0.0,402.75,2.9575,28.0,5.1,0,0,17,4,9
