datetime,temperature_c,precipitation_mm,solar_radiation_wm2,windspeed_ms,humidity_pct
2021-11-04 23:00:00,13.4,0.0,0.0,1.18,86.25
2021-11-05 00:00:00,13.0,0.0,0.0,1.24,87.75
2021-11-05 01:00:00,12.6,0.0,0.0,1.3050000000000002,89.5
2021-11-05 02:00:00,11.8,0.0,0.0,1.6875,91.25
2021-11-05 03:00:00,11.9,0.0,0.0,1.78,88.5
2021-11-05 04:00:00,11.525,0.0,0.0,1.3325,88.5
2021-11-05 05:00:00,10.675,0.0,0.0,1.325,94.75
2021-11-05 06:00:00,10.45,0.0,0.0,0.925,94.75
2021-11-05 07:00:00,10.425,0.0,0.0,1.03,93.5
2021-11-05 08:00:00,9.975,0.0,10.0,1.1275,92.75
2021-11-05 09:00:00,11.975,0.0,109.0,0.6575,86.25
2021-11-05 10:00:00,13.975,0.0,243.25,0.7975000000000001,81.75
2021-11-05 11:00:00,15.8,0.0,389.25,0.8975000000000001,76.0
2021-11-05 12:00:00,17.575000000000003,0.0,503.5,0.9774999999999999,70.75
2021-11-05 13:00:00,18.95,0.0,545.5,1.1275,64.5
2021-11-05 14:00:00,20.225,0.0,540.25,1.2999999999999998,56.5
2021-11-05 15:00:00,20.925,0.0,464.0,2.155,52.25
2021-11-05 16:00:00,20.325,0.0,329.75,2.78,55.5
2021-11-05 17:00:00,18.6,0.0,172.5,2.5075000000000003,63.75
2021-11-05 18:00:00,16.175,0.0,38.0,2.03,75.0
2021-11-05 19:00:00,14.975000000000001,0.0,0.0,1.9075,80.25
2021-11-05 20:00:00,14.2,0.0,0.0,1.6125,83.5
2021-11-05 21:00:00,13.3,0.0,0.0,1.4949999999999999,87.5
2021-11-05 22:00:00,12.975,0.0,0.0,1.435,89.25
2021-11-05 23:00:00,12.425,0.0,0.0,1.1300000000000001,92.25
2021-11-06 00:00:00,12.375,0.0,0.0,1.3425,92.25
2021-11-06 01:00:00,11.975,0.0,0.0,1.3025,94.0
2021-11-06 02:00:00,11.425,0.0,0.0,1.7425000000000002,95.25
2021-11-06 03:00:00,11.175,0.0,0.0,1.5675000000000001,95.5
2021-11-06 04:00:00,10.825,0.0,0.0,1.6025,95.5
2021-11-06 05:00:00,11.225,0.0,0.0,1.5,94.5
2021-11-06 06:00:00,11.075,0.0,0.0,1.0975,93.75
2021-11-06 07:00:00,10.4,0.0,0.0,1.55,95.5
2021-11-06 08:00:00,10.9,0.0,6.25,1.0250000000000001,93.5
2021-11-06 09:00:00,11.95,0.0,85.0,1.01,89.75
2021-11-06 10:00:00,13.625,0.0,200.0,1.0775000000000001,83.75
2021-11-06 11:00:00,15.350000000000001,0.0,319.0,1.6575,77.5
2021-11-06 12:00:00,17.15,0.0,419.5,2.075,68.25
2021-11-06 13:00:00,18.125,0.05,452.0,2.5725,62.75
2021-11-06 14:00:00,18.275,0.1,385.5,3.4875,60.75
2021-11-06 15:00:00,18.325,0.025,391.0,3.51,60.0
2021-11-06 16:00:00,18.25,0.0,337.25,3.3825000000000003,60.0
2021-11-06 17:00:00,17.7,0.0,180.25,2.625,65.75
2021-11-06 18:00:00,16.05,0.0,34.5,2.19,73.75
2021-11-06 19:00:00,14.625,0.0,0.0,2.4225,79.75
2021-11-06 20:00:00,14.025,0.0,0.0,2.4074999999999998,83.25
2021-11-06 21:00:00,13.15,0.0,0.0,2.1025,87.5
2021-11-06 22:00:00,12.65,0.0,0.0,1.975,88.75
2021-11-06 23:00:00,12.475,0.0,0.0,2.01,88.5
2021-11-07 00:00:00,12.125,0.0,0.0,1.9975,86.5
2021-11-07 01:00:00,11.774999999999999,0.0,0.0,2.145,86.5
2021-11-07 02:00:00,11.3,0.0,0.0,2.2675,89.0
2021-11-07 03:00:00,10.4,0.0,0.0,2.035,91.25
2021-11-07 04:00:00,10.15,0.0,0.0,1.93,90.5
2021-11-07 05:00:00,9.85,0.0,0.0,2.1100000000000003,90.0
2021-11-07 06:00:00,9.425,0.0,0.0,2.4325,88.5
2021-11-07 07:00:00,9.025,0.0,0.0,2.3875,89.5
2021-11-07 08:00:00,8.95,0.0,6.25,2.535,90.5
2021-11-07 09:00:00,10.7,0.0,106.0,2.4325,84.0
2021-11-07 10:00:00,12.5,0.0,284.75,2.7275,73.0
2021-11-07 11:00:00,14.475,0.0,443.25,2.98,64.0
2021-11-07 12:00:00,16.225,0.0,544.5,3.38,56.0
2021-11-07 13:00:00,17.6,0.0,592.25,3.75,49.25
2021-11-07 14:00:00,18.45,0.0,571.75,3.9250000000000003,42.75
2021-11-07 15:00:00,18.55,0.0,489.0,4.205,40.25
2021-11-07 16:00:00,17.925,0.0,359.0,4.4350000000000005,40.25
2021-11-07 17:00:00,16.075,0.0,193.5,3.065,52.0
2021-11-07 18:00:00,13.525,0.0,43.5,2.8375,63.0
2021-11-07 19:00:00,12.299999999999999,0.0,0.0,2.7225,68.5
2021-11-07 20:00:00,11.45,0.0,0.0,2.4025,72.75
2021-11-07 21:00:00,11.075,0.0,0.0,1.99,74.5
2021-11-07 22:00:00,10.3,0.0,0.0,1.75,77.75
2021-11-07 23:00:00,9.85,0.0,0.0,1.4500000000000002,79.75
2021-11-08 00:00:00,9.6,0.0,0.0,1.2525,80.75
2021-11-08 01:00:00,9.125,0.0,0.0,1.695,81.0
2021-11-08 02:00:00,8.4,0.0,0.0,1.9175,82.25
2021-11-08 03:00:00,8.524999999999999,0.0,0.0,1.855,83.0
2021-11-08 04:00:00,7.8,0.0,0.0,2.06,85.5
2021-11-08 05:00:00,8.375,0.0,0.0,2.02,85.25
2021-11-08 06:00:00,7.875,0.0,0.0,1.7624999999999997,84.5
2021-11-08 07:00:00,7.025,0.0,0.0,1.5,86.75
2021-11-08 08:00:00,6.875,0.0,6.5,1.4425000000000001,87.25
2021-11-08 09:00:00,9.375,0.0,106.75,1.4124999999999999,77.75
2021-11-08 10:00:00,11.5,0.0,260.5,0.915,67.25
2021-11-08 11:00:00,13.55,0.0,407.0,0.9775,58.5
2021-11-08 12:00:00,15.325,0.0,528.75,1.6775,52.75
2021-11-08 13:00:00,16.875,0.0,573.5,1.7974999999999999,47.75
2021-11-08 14:00:00,18.25,0.0,541.25,1.6575,42.5
2021-11-08 15:00:00,19.025000000000002,0.0,450.0,2.4575,39.0
2021-11-08 16:00:00,18.475,0.0,315.75,2.5825,42.0
2021-11-08 17:00:00,17.275,0.0,145.5,2.3425000000000002,51.25
2021-11-08 18:00:00,15.325,0.0,21.75,2.285,60.25
2021-11-08 19:00:00,14.575,0.0,0.0,2.2275,65.0
2021-11-08 20:00:00,14.125,0.1,0.0,2.1825,68.25
2021-11-08 21:00:00,13.925,0.475,0.0,2.9375,71.25
2021-11-08 22:00:00,13.625,0.725,0.0,3.4,74.0
2021-11-08 23:00:00,13.65,0.75,0.0,3.4724999999999997,74.5
2021-11-09 00:00:00,13.525,0.775,0.0,3.7875,74.75
2021-11-09 01:00:00,12.95,2.7249999999999996,0.0,4.335,78.0
2021-11-09 02:00:00,12.65,1.225,0.0,4.2175,81.75
2021-11-09 03:00:00,12.2,1.35,0.0,4.375,85.0
2021-11-09 04:00:00,12.15,1.05,0.0,4.43,85.5
2021-11-09 05:00:00,12.125,1.2,0.0,3.8875,84.25
2021-11-09 06:00:00,12.475,1.025,0.0,3.68,83.5
2021-11-09 07:00:00,12.5,0.675,0.0,4.025,84.5
2021-11-09 08:00:00,12.525,0.275,3.25,3.875,85.5
2021-11-09 09:00:00,12.975,0.075,39.25,3.8674999999999997,84.5
2021-11-09 10:00:00,13.975,0.125,104.25,3.6725,81.5
2021-11-09 11:00:00,15.149999999999999,0.125,190.25,3.6475,78.25
2021-11-09 12:00:00,16.225,0.25,265.5,3.4775,74.0
2021-11-09 13:00:00,16.9,0.175,281.25,3.57,71.0
2021-11-09 14:00:00,17.275,0.05,292.75,3.91,70.25
2021-11-09 15:00:00,17.700000000000003,0.025,319.25,3.8200000000000003,68.75
2021-11-09 16:00:00,17.6,0.025,256.75,3.48,69.5
2021-11-09 17:00:00,17.1,0.0,146.0,2.1275,72.75
2021-11-09 18:00:00,15.450000000000001,0.0,36.0,2.0325,80.0
2021-11-09 19:00:00,14.675,0.0,0.0,1.8225,84.0
2021-11-09 20:00:00,13.925,0.0,0.0,1.655,86.75
2021-11-09 21:00:00,13.075,0.0,0.0,1.575,90.75
2021-11-09 22:00:00,12.325,0.0,0.0,1.645,94.25
2021-11-09 23:00:00,11.9,0.0,0.0,1.4925,96.0
2021-11-10 00:00:00,11.575,0.0,0.0,1.665,97.0
2021-11-10 01:00:00,11.55,0.0,0.0,2.075,97.0
2021-11-10 02:00:00,11.4,0.0,0.0,1.7825,96.25
2021-11-10 03:00:00,10.925,0.0,0.0,2.3,97.75
2021-11-10 04:00:00,11.05,0.0,0.0,2.3200000000000003,98.5
2021-11-10 05:00:00,11.925,0.0,0.0,1.9649999999999999,98.0
2021-11-10 06:00:00,11.5,0.05,0.0,2.1125,98.0
2021-11-10 07:00:00,11.625,0.025,0.0,2.2375,97.5
2021-11-10 08:00:00,11.625,0.025,3.5,1.9425,97.0
2021-11-10 09:00:00,12.425,0.0,57.0,1.8125,94.75
2021-11-10 10:00:00,13.2,0.0,173.25,1.7525,91.0
2021-11-10 11:00:00,14.7,0.0,312.5,1.75,83.5
2021-11-10 12:00:00,16.65,0.0,413.75,1.82,74.0
2021-11-10 13:00:00,18.475,0.0,496.5,2.325,66.25
2021-11-10 14:00:00,19.525,0.0,490.0,2.56,63.0
2021-11-10 15:00:00,19.65,0.0,468.0,3.045,63.25
2021-11-10 16:00:00,19.075,0.0,348.75,3.08,65.5
2021-11-10 17:00:00,18.075,0.0,191.75,2.2925,68.0
2021-11-10 18:00:00,15.65,0.0,40.5,1.9649999999999999,79.5
2021-11-10 19:00:00,14.625,0.0,0.0,1.9649999999999999,84.0
2021-11-10 20:00:00,13.95,0.0,0.0,2.09,86.5
2021-11-10 21:00:00,13.3,0.0,0.0,2.14,88.0
2021-11-10 22:00:00,13.2,0.0,0.0,1.8825,85.25
2021-11-10 23:00:00,13.125,0.0,0.0,1.665,81.75
2021-11-11 00:00:00,12.625,0.0,0.0,1.7075,80.75
2021-11-11 01:00:00,12.55,0.0,0.0,1.495,79.75
2021-11-11 02:00:00,11.975,0.0,0.0,1.5975000000000001,80.75
2021-11-11 03:00:00,11.6,0.0,0.0,1.615,81.0
2021-11-11 04:00:00,11.625,0.0,0.0,1.39,79.5
2021-11-11 05:00:00,10.95,0.0,0.0,1.6025,82.25
2021-11-11 06:00:00,11.3,0.0,0.0,1.245,80.75
2021-11-11 07:00:00,11.05,0.0,0.0,1.1125,82.25
2021-11-11 08:00:00,10.975,0.0,6.0,1.1025,83.25
2021-11-11 09:00:00,13.45,0.0,98.0,0.8049999999999999,77.75
2021-11-11 10:00:00,15.7,0.0,244.5,0.8675,71.25
2021-11-11 11:00:00,17.875,0.0,390.75,1.3575,63.75
2021-11-11 12:00:00,19.825,0.0,501.75,1.75,57.25
2021-11-11 13:00:00,21.25,0.0,545.25,1.79,53.5
2021-11-11 14:00:00,22.325,0.0,547.25,1.9775,52.0
2021-11-11 15:00:00,22.95,0.0,480.5,2.2800000000000002,51.5
2021-11-11 16:00:00,22.65,0.0,354.75,2.7424999999999997,53.5
2021-11-11 17:00:00,20.7,0.0,194.0,1.9525000000000001,61.0
2021-11-11 18:00:00,17.675,0.0,40.75,1.87,70.5
2021-11-11 19:00:00,16.8,0.0,0.0,1.6225,72.5
2021-11-11 20:00:00,15.85,0.0,0.0,1.87,72.25
2021-11-11 21:00:00,15.425,0.0,0.0,1.5975,70.25
2021-11-11 22:00:00,14.5,0.0,0.0,1.5225,72.75
2021-11-11 23:00:00,13.675,0.0,0.0,1.45,75.5
2021-11-12 00:00:00,13.225,0.0,0.0,1.405,76.75
2021-11-12 01:00:00,12.375,0.0,0.0,1.5474999999999999,79.0
2021-11-12 02:00:00,11.85,0.0,0.0,1.6225,81.0
2021-11-12 03:00:00,11.5,0.0,0.0,1.4725,81.5
2021-11-12 04:00:00,11.125,0.0,0.0,1.465,82.25
2021-11-12 05:00:00,11.275,0.0,0.0,1.6,82.25
2021-11-12 06:00:00,11.05,0.0,0.0,1.4325,81.5
2021-11-12 07:00:00,11.25,0.0,0.0,1.005,81.75
2021-11-12 08:00:00,11.5,0.0,5.75,0.8699999999999999,79.25
2021-11-12 09:00:00,13.3,0.0,92.0,1.0725,75.25
2021-11-12 10:00:00,15.775,0.0,225.0,1.1825,72.25
2021-11-12 11:00:00,17.675,0.0,345.0,1.295,70.0
2021-11-12 12:00:00,19.55,0.0,463.75,1.48,66.0
2021-11-12 13:00:00,21.3,0.0,548.25,1.8475,61.0
2021-11-12 14:00:00,22.425,0.0,547.25,2.1775,58.5
2021-11-12 15:00:00,22.975,0.0,480.0,2.4525,56.5
2021-11-12 16:00:00,22.7,0.0,354.5,2.7824999999999998,57.25
2021-11-12 17:00:00,21.4,0.0,193.0,2.3525,61.0
2021-11-12 18:00:00,18.15,0.0,39.75,2.6275,71.25
2021-11-12 19:00:00,16.799999999999997,0.0,0.0,1.8225,75.75
2021-11-12 20:00:00,16.05,0.0,0.0,1.675,77.0
2021-11-12 21:00:00,15.575,0.0,0.0,1.5725,77.0
2021-11-12 22:00:00,14.975,0.0,0.0,1.3575,77.25
2021-11-12 23:00:00,14.075,0.0,0.0,1.4725000000000001,78.5
2021-11-13 00:00:00,13.05,0.0,0.0,1.6125,80.0
2021-11-13 01:00:00,12.925,0.0,0.0,1.3775,79.25
2021-11-13 02:00:00,12.375,0.0,0.0,1.13,80.75
2021-11-13 03:00:00,12.25,0.0,0.0,0.8025,80.0
2021-11-13 04:00:00,12.125,0.0,0.0,1.0150000000000001,80.75
2021-11-13 05:00:00,11.65,0.0,0.0,1.1524999999999999,78.5
2021-11-13 06:00:00,11.775,0.0,0.0,1.2525,76.75
2021-11-13 07:00:00,11.799999999999999,0.0,0.0,1.3325,77.25
2021-11-13 08:00:00,12.15,0.0,4.75,1.3399999999999999,76.5
2021-11-13 09:00:00,14.05,0.0,80.25,1.4925,70.5
2021-11-13 10:00:00,15.4,0.0,201.5,1.075,71.5
2021-11-13 11:00:00,16.700000000000003,0.0,314.75,1.3399999999999999,72.75
2021-11-13 12:00:00,18.6,0.0,420.0,1.3175,66.5
2021-11-13 13:00:00,20.65,0.0,508.0,1.1875,59.25
2021-11-13 14:00:00,22.1,0.0,550.75,1.44,55.75
2021-11-13 15:00:00,22.775,0.0,482.0,2.085,54.0
2021-11-13 16:00:00,22.625,0.0,354.0,2.2075,53.75
2021-11-13 17:00:00,21.15,0.0,192.0,2.0975,59.0
2021-11-13 18:00:00,17.425,0.0,38.5,2.355,70.0
2021-11-13 19:00:00,16.85,0.0,0.0,1.76,69.0
2021-11-13 20:00:00,16.3,0.0,0.0,1.5550000000000002,70.25
2021-11-13 21:00:00,15.149999999999999,0.0,0.0,1.7850000000000001,71.25
2021-11-13 22:00:00,14.425,0.0,0.0,1.7725,73.0
2021-11-13 23:00:00,13.725,0.0,0.0,1.705,75.0
2021-11-14 00:00:00,13.025,0.0,0.0,1.6775,76.25
2021-11-14 01:00:00,13.45,0.0,0.0,1.6125,74.0
2021-11-14 02:00:00,13.125,0.0,0.0,1.8475,73.75
2021-11-14 03:00:00,12.524999999999999,0.0,0.0,1.6625,74.75
2021-11-14 04:00:00,13.475,0.0,0.0,1.29,72.0
2021-11-14 05:00:00,12.575,0.0,0.0,1.535,71.5
2021-11-14 06:00:00,12.8,0.0,0.0,1.2225000000000001,70.0
2021-11-14 07:00:00,12.850000000000001,0.0,0.0,1.055,69.0
2021-11-14 08:00:00,13.55,0.0,4.25,0.755,65.5
2021-11-14 09:00:00,13.9,0.0,77.0,1.1225,63.75
2021-11-14 10:00:00,15.024999999999999,0.0,193.5,1.0175,65.25
2021-11-14 11:00:00,16.4,0.0,334.5,0.82,67.0
2021-11-14 12:00:00,18.0,0.0,428.5,0.6975,66.25
2021-11-14 13:00:00,19.775,0.0,501.25,0.69,63.25
2021-11-14 14:00:00,21.45,0.0,535.5,1.0924999999999998,57.75
2021-11-14 15:00:00,22.4,0.0,462.75,1.365,55.0
2021-11-14 16:00:00,22.45,0.0,335.5,1.5775,55.0
2021-11-14 17:00:00,20.15,0.0,178.5,1.76,62.25
2021-11-14 18:00:00,17.725,0.0,35.5,1.85,69.5
2021-11-14 19:00:00,16.05,0.0,0.0,1.8425,74.75
2021-11-14 20:00:00,16.375,0.0,0.0,1.2325,73.75
2021-11-14 21:00:00,16.05,0.0,0.0,1.1525,74.0
2021-11-14 22:00:00,14.575,0.0,0.0,1.3399999999999999,78.25
2021-11-14 23:00:00,13.55,0.0,0.0,1.5899999999999999,81.25
2021-11-15 00:00:00,12.525,0.0,0.0,1.5925,84.0
2021-11-15 01:00:00,11.825,0.0,0.0,1.4925000000000002,83.75
2021-11-15 02:00:00,11.95,0.0,0.0,1.4825,82.75
2021-11-15 03:00:00,12.15,0.0,0.0,1.5125,82.0
2021-11-15 04:00:00,12.575,0.0,0.0,1.4625,78.75
2021-11-15 05:00:00,12.1,0.0,0.0,0.9175,78.0
2021-11-15 06:00:00,12.649999999999999,0.0,0.0,1.0,77.0
2021-11-15 07:00:00,12.85,0.0,0.0,0.715,76.75
2021-11-15 08:00:00,12.475,0.0,4.0,1.3425,78.25
2021-11-15 09:00:00,13.15,0.0,75.25,1.4775,77.0
2021-11-15 10:00:00,14.75,0.0,186.5,1.0175,73.75
2021-11-15 11:00:00,16.8,0.0,313.0,1.4575,69.75
2021-11-15 12:00:00,19.125,0.0,405.5,1.43,62.25
2021-11-15 13:00:00,20.650000000000002,0.0,470.25,2.02,57.5
2021-11-15 14:00:00,20.925,0.0,469.0,2.46,56.25
2021-11-15 15:00:00,20.775,0.0,389.0,2.3525,57.5
2021-11-15 16:00:00,20.425,0.0,280.0,1.8775,59.25
2021-11-15 17:00:00,18.099999999999998,0.0,131.25,1.495,71.75
2021-11-15 18:00:00,15.4,0.0,27.25,2.115,80.25
2021-11-15 19:00:00,14.524999999999999,0.0,0.0,1.6575,85.25
2021-11-15 20:00:00,13.65,0.0,0.0,1.7475,89.25
2021-11-15 21:00:00,12.8,0.0,0.0,1.75,92.75
2021-11-15 22:00:00,12.425,0.0,0.0,1.6524999999999999,93.25
2021-11-15 23:00:00,12.65,0.0,0.0,1.2574999999999998,92.75
2021-11-16 00:00:00,11.775,0.0,0.0,1.5899999999999999,94.0
2021-11-16 01:00:00,11.825000000000001,0.0,0.0,1.995,93.25
2021-11-16 02:00:00,11.8,0.0,0.0,1.87,93.0
2021-11-16 03:00:00,11.8,0.0,0.0,1.275,92.75
2021-11-16 04:00:00,11.325,0.0,0.0,1.7875,94.75
2021-11-16 05:00:00,10.75,0.0,0.0,1.44,95.75
2021-11-16 06:00:00,10.575000000000001,0.0,0.0,2.01,95.25
2021-11-16 07:00:00,10.6,0.0,0.0,2.1275,94.0
2021-11-16 08:00:00,10.9,0.0,3.0,1.51,92.75
2021-11-16 09:00:00,11.8,0.0,66.5,1.04,90.75
2021-11-16 10:00:00,13.15,0.0,193.5,1.615,87.25
2021-11-16 11:00:00,14.625,0.0,317.5,2.3049999999999997,82.5
2021-11-16 12:00:00,16.45,0.0,438.5,2.5625,74.25
2021-11-16 13:00:00,17.825,0.0,502.0,2.265,68.75
2021-11-16 14:00:00,19.125,0.0,535.25,2.4725,63.75
2021-11-16 15:00:00,19.775,0.0,461.75,2.4875,61.25
2021-11-16 16:00:00,19.675,0.0,339.25,2.8425,60.25
2021-11-16 17:00:00,17.025,0.0,173.0,1.87,72.5
2021-11-16 18:00:00,14.4,0.0,31.0,2.2925,83.75
2021-11-16 19:00:00,13.2,0.0,0.0,2.0475,88.0
2021-11-16 20:00:00,12.65,0.0,0.0,1.49,89.25
2021-11-16 21:00:00,11.975,0.0,0.0,1.555,91.75
2021-11-16 22:00:00,11.45,0.0,0.0,1.9,93.25
2021-11-16 23:00:00,11.45,0.0,0.0,1.53,93.75
2021-11-17 00:00:00,11.45,0.0,0.0,1.54,94.0
2021-11-17 01:00:00,10.7,0.0,0.0,1.645,95.75
2021-11-17 02:00:00,10.6,0.0,0.0,1.38,93.75
2021-11-17 03:00:00,9.625,0.0,0.0,1.7525,94.25
2021-11-17 04:00:00,9.825000000000001,0.0,0.0,1.45,92.0
2021-11-17 05:00:00,9.625,0.0,0.0,1.09,92.0
2021-11-17 06:00:00,9.35,0.0,0.0,1.4175,93.5
2021-11-17 07:00:00,9.3,0.0,0.0,1.21,94.0
2021-11-17 08:00:00,9.1,0.0,2.75,1.27,92.25
2021-11-17 09:00:00,10.725,0.0,71.5,1.1275,83.5
2021-11-17 10:00:00,12.025,0.0,187.25,0.8,79.5
2021-11-17 11:00:00,13.325,0.0,316.75,0.6025,76.5
2021-11-17 12:00:00,14.975,0.0,453.75,0.6275,70.75
2021-11-17 13:00:00,16.575,0.0,526.0,1.11,66.5
2021-11-17 14:00:00,17.65,0.0,527.75,1.225,62.25
2021-11-17 15:00:00,18.375,0.0,454.0,1.2225,59.5
2021-11-17 16:00:00,18.1,0.0,325.25,1.7750000000000001,59.75
2021-11-17 17:00:00,16.775,0.0,168.25,2.1325,63.75
2021-11-17 18:00:00,14.575,0.0,32.25,1.895,74.25
2021-11-17 19:00:00,13.35,0.0,0.0,1.7875,80.0
2021-11-17 20:00:00,13.25,0.0,0.0,1.14,80.75
2021-11-17 21:00:00,12.775,0.0,0.0,1.1524999999999999,83.0
2021-11-17 22:00:00,12.325,0.0,0.0,1.065,85.5
2021-11-17 23:00:00,11.625,0.0,0.0,1.3725,87.0
2021-11-18 00:00:00,11.2,0.0,0.0,1.175,88.5
2021-11-18 01:00:00,10.725,0.0,0.0,1.25,89.25
2021-11-18 02:00:00,10.45,0.0,0.0,1.06,88.0
2021-11-18 03:00:00,10.125,0.0,0.0,0.9425,87.5
2021-11-18 04:00:00,9.85,0.0,0.0,0.77,86.25
2021-11-18 05:00:00,9.3,0.0,0.0,0.81,90.25
2021-11-18 06:00:00,8.775,0.0,0.0,1.1099999999999999,92.0
2021-11-18 07:00:00,8.75,0.0,0.0,1.06,92.75
2021-11-18 08:00:00,8.95,0.0,2.0,0.8375,90.0
2021-11-18 09:00:00,9.775,0.0,56.75,0.84,88.75
2021-11-18 10:00:00,11.3,0.0,160.5,0.7875000000000001,85.5
2021-11-18 11:00:00,13.275,0.0,265.0,1.01,78.75
2021-11-18 12:00:00,15.3,0.0,357.75,1.1724999999999999,70.75
2021-11-18 13:00:00,16.975,0.0,412.0,1.3025,65.25
2021-11-18 14:00:00,17.775,0.0,377.25,1.54,62.0
2021-11-18 15:00:00,18.025,0.0,325.0,2.08,61.0
2021-11-18 16:00:00,17.575,0.0,195.75,2.0775,63.5
2021-11-18 17:00:00,16.1,0.0,114.5,1.3375,75.0
2021-11-18 18:00:00,14.175,0.25,19.75,2.12,83.0
2021-11-18 19:00:00,13.425,0.125,0.0,1.62,88.0
2021-11-18 20:00:00,13.075,0.0,0.0,1.88,89.75
2021-11-18 21:00:00,12.675,0.075,0.0,1.7425,92.25
2021-11-18 22:00:00,12.025,0.0,0.0,1.7825,94.25
2021-11-18 23:00:00,12.4,0.05,0.0,1.0675,93.75
2021-11-19 00:00:00,11.75,0.0,0.0,1.5675000000000001,95.75
2021-11-19 01:00:00,11.7,0.0,0.0,1.3475000000000001,94.5
2021-11-19 02:00:00,11.05,0.0,0.0,1.3499999999999999,96.75
2021-11-19 03:00:00,10.575,0.0,0.0,1.5025,97.0
2021-11-19 04:00:00,10.75,0.0,0.0,1.6425,94.0
2021-11-19 05:00:00,9.8,0.0,0.0,1.5175,97.75
2021-11-19 06:00:00,9.675,0.0,0.0,1.635,97.0
2021-11-19 07:00:00,9.575,0.0,0.0,1.3375000000000001,97.25
2021-11-19 08:00:00,10.125,0.0,2.0,1.5299999999999998,95.0
2021-11-19 09:00:00,11.275,0.05,57.5,2.0300000000000002,91.25
2021-11-19 10:00:00,12.675,0.175,154.0,1.4875,86.25
2021-11-19 11:00:00,14.475000000000001,0.0,255.75,0.8900000000000001,78.0
2021-11-19 12:00:00,16.025,0.0,309.75,0.87,70.5
2021-11-19 13:00:00,17.325,0.025,368.5,0.9475,65.25
2021-11-19 14:00:00,17.925,0.025,347.5,1.5575,62.75
2021-11-19 15:00:00,18.275,0.0,332.0,2.515,62.75
2021-11-19 16:00:00,17.75,0.0,234.25,3.055,65.75
2021-11-19 17:00:00,16.275,0.0,122.75,2.3600000000000003,77.0
2021-11-19 18:00:00,14.6,0.025,20.0,2.7824999999999998,84.5
2021-11-19 19:00:00,13.8,0.0,0.0,2.6675,88.0
2021-11-19 20:00:00,13.35,0.025,0.0,2.5275,89.75
2021-11-19 21:00:00,13.05,0.025,0.0,2.2175,91.5
2021-11-19 22:00:00,12.525,0.025,0.0,2.0825,93.5
2021-11-19 23:00:00,11.875,0.0,0.0,2.095,95.5
2021-11-20 00:00:00,11.625,0.0,0.0,1.5825,95.0
2021-11-20 01:00:00,11.375,0.0,0.0,1.7925,94.5
2021-11-20 02:00:00,11.075,0.0,0.0,1.8775,94.75
2021-11-20 03:00:00,10.925,0.0,0.0,1.94,95.25
2021-11-20 04:00:00,10.85,0.0,0.0,2.025,95.5
2021-11-20 05:00:00,10.4,0.0,0.0,1.7825,95.5
2021-11-20 06:00:00,11.0,0.0,0.0,1.6775,92.75
2021-11-20 07:00:00,10.225,0.0,0.0,2.0775,93.75
2021-11-20 08:00:00,10.4,0.0,1.25,2.085,93.5
2021-11-20 09:00:00,11.2,0.0,50.0,2.0475,91.0
2021-11-20 10:00:00,11.95,0.0,153.25,2.1825,87.25
2021-11-20 11:00:00,13.649999999999999,0.0,310.75,2.2625,73.25
2021-11-20 12:00:00,15.375,0.0,422.75,2.245,63.75
2021-11-20 13:00:00,17.025,0.0,485.75,2.135,57.25
2021-11-20 14:00:00,18.125,0.0,485.5,2.405,53.0
2021-11-20 15:00:00,18.675,0.0,426.25,2.61,51.25
2021-11-20 16:00:00,18.325,0.0,330.5,2.785,54.5
2021-11-20 17:00:00,17.05,0.0,172.0,2.105,62.25
2021-11-20 18:00:00,14.975,0.0,29.5,2.285,69.25
2021-11-20 19:00:00,14.025,0.0,0.0,1.8324999999999998,73.5
2021-11-20 20:00:00,12.9,0.0,0.0,1.8024999999999998,76.5
2021-11-20 21:00:00,12.425,0.0,0.0,1.5125,77.0
2021-11-20 22:00:00,11.35,0.0,0.0,1.6225,82.75
2021-11-20 23:00:00,11.425,0.0,0.0,1.0625,81.0
2021-11-21 00:00:00,10.95,0.0,0.0,1.0025,80.5
2021-11-21 01:00:00,10.5,0.0,0.0,1.1,75.0
2021-11-21 02:00:00,9.95,0.0,0.0,1.38,72.25
2021-11-21 03:00:00,9.7,0.0,0.0,1.4075,70.0
2021-11-21 04:00:00,9.350000000000001,0.0,0.0,1.5175,69.25
2021-11-21 05:00:00,8.35,0.0,0.0,1.935,73.5
2021-11-21 06:00:00,8.3,0.0,0.0,2.065,74.0
2021-11-21 07:00:00,8.4,0.0,0.0,1.87,74.5
2021-11-21 08:00:00,8.975,0.0,2.25,1.795,73.0
2021-11-21 09:00:00,10.95,0.0,73.0,1.3525,66.75
2021-11-21 10:00:00,12.85,0.0,215.25,1.1025,64.25
2021-11-21 11:00:00,15.125,0.0,355.75,1.42,60.25
2021-11-21 12:00:00,17.25,0.0,467.75,1.58,54.75
2021-11-21 13:00:00,18.925,0.0,531.25,1.7349999999999999,50.25
2021-11-21 14:00:00,20.05,0.0,535.25,1.5924999999999998,47.0
2021-11-21 15:00:00,20.775,0.0,465.5,1.4175,45.25
2021-11-21 16:00:00,20.975,0.0,341.0,1.7375,44.5
2021-11-21 17:00:00,19.625,0.0,179.5,1.8175000000000001,57.5
